"RECTYPE","MIBOMD","bomItem","bomRev","bomEntry","lineNbr","dType","partId","qty","lead","cmnt","opCode","srcLoc","altItems",
"<TBLNAME>","MIBOMD","VES-SS-152C","4",28,24,0,"LABOR-1600",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",29,25,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",30,26,0,"LABOR-1725",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",31,27,0,"LABOR-1750",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",32,28,0,"LABOR-1800",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",33,29,0,"LABOR-1990",450.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",35,30,0,"LABOR-1998",600.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",37,3,0,"SSNZL-0007",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",39,31,0,"PWHT-SS-152C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",41,19,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",42,1,0,"HDFRG-0006",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",43,2,0,"CYLFRG-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",44,12,0,"WERPLT-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",45,16,0,"CUPLET-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",46,17,0,"CUPLET-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C","4",47,18,0,"RVASSY-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",1,1,0,"VES-SS-152C",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",2,2,0,"LSKD-106",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",3,3,0,"VES-SS-152C-PIP",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",4,4,0,"LABOR-1100",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",5,5,0,"LABOR-1700",6.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",6,7,0,"LABOR-1750",4.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-DU-P","0",7,6,0,"LABOR-1725",4.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",1,1,0,"HUBW-0004",4.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",2,2,0,"CRSCUS-0001",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",3,3,0,"TEECUS-0002",12.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",4,4,0,"WLDTEEC-0028",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",5,5,0,"PIPECC-0028",2.560000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",6,6,0,"PIPECC-0028",1.030000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",7,7,0,"PIPECC-0028",3.170000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",8,8,0,"PIPECC-0028",8.760000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",9,9,0,"PIPECC-0028",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",10,10,0,"PIPECC-0028",2.570000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",11,11,0,"PIPECC-0028",5.140000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",12,14,0,"CUPLET-0002",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",13,15,0,"PLT36-0003",0.450000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",14,16,0,"PIPECC-0018",9.630000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",15,17,0,"UBOLT-0001",3.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",16,12,0,"PIPECC-0028",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",17,13,0,"PIPECC-0028",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",18,18,0,"LABOR-1100",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",19,19,0,"LABOR-1250",0.500000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",20,20,0,"LABOR-1300",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",21,21,0,"LABOR-1400",3.250000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-152C-PIP","0",22,22,0,"LABOR-1600",24.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",1,2,0,"CYLFRG-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",2,1,0,"HDFRG-0001",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",3,4,0,"FLGAPI-0002",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",4,10,0,"HUBW-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",5,11,0,"PIPECC-0039",6.320000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",6,12,0,"PIPECC-0026",0.730000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",7,14,0,"PLT70-0003",0.290000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",8,16,0,"PLT36-0006",4.600000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",9,18,0,"WERPLT-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",10,19,0,"PLT36-0004",0.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",11,21,0,"PIPESEAL-0002",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",12,23,0,"LUGLFT-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",13,24,0,"NPBRKT-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",14,25,0,"PLTNAM-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",17,13,0,"PIPBRC-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",18,15,0,"PLT70-0003",0.190000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",19,17,0,"PLT36-0006",1.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",20,20,0,"PLT36-0004",0.540000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",21,22,0,"WERPLT-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",22,26,0,"LSKD-105",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",23,28,0,"LABOR-1250",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",24,29,0,"LABOR-1300",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",25,30,0,"LABOR-1400",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",26,31,0,"LABOR-1500",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",27,32,0,"LABOR-1600",70.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",28,33,0,"LABOR-1700",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",29,36,0,"LABOR-1800",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",31,37,0,"LABOR-1990",900.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",32,34,0,"LABOR-1725",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",33,35,0,"LABOR-1750",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",34,38,0,"LABOR-1998",600.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",36,6,0,"BLDAPI-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",37,7,0,"STUDCS-0003",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",38,8,0,"NUTCS-0005",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",39,3,0,"SSNZL-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",40,9,0,"SSNZL-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",41,5,0,"GSKAPI-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",42,39,0,"PWHT-SS-153C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","1",43,27,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",1,2,0,"CYLFRG-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",2,1,0,"HDFRG-0001",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",3,3,0,"FLGAPI-0002",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",4,9,0,"HUBW-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",5,11,0,"PIPECC-0039",6.320000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",6,12,0,"PIPECC-0026",0.730000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",7,14,0,"PLT70-0003",0.290000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",8,16,0,"PLT36-0006",4.600000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",9,27,0,"WERPLT-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",10,18,0,"PLT36-0004",0.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",11,20,0,"PIPESEAL-0002",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",12,21,0,"LUGLFT-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",13,23,0,"NPBRKT-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",14,24,0,"PLTNAM-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",17,13,0,"PIPBRC-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",18,15,0,"PLT70-0003",0.190000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",19,17,0,"PLT36-0006",1.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",20,19,0,"PLT36-0004",0.540000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",21,22,0,"WERPLT-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",22,25,0,"LSKD-105",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",23,26,0,"LABOR-1250",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",24,28,0,"LABOR-1300",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",25,34,0,"LABOR-1400",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",26,35,0,"LABOR-1500",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",27,36,0,"LABOR-1600",70.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",28,37,0,"LABOR-1700",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",29,40,0,"LABOR-1800",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",31,41,0,"LABOR-1990",900.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",32,38,0,"LABOR-1725",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",33,39,0,"LABOR-1750",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",34,42,0,"LABOR-1998",600.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",36,6,0,"BLDAPI-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",37,7,0,"STUDCS-0003",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",38,8,0,"NUTCS-0005",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",39,4,0,"SSNZL-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",40,10,0,"SSNZL-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",41,5,0,"GSKAPI-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",42,43,0,"PWHT-SS-153C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",43,29,0,"RVHU-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",44,30,0,"PIPASY-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",45,31,0,"STUDCS-0003",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",46,32,0,"NUTCS-0005",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",47,33,0,"GSKAPI-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","2",48,44,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",1,2,0,"CYLFRG-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",2,1,0,"HDFRG-0001",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",3,4,0,"FLGAPI-0002",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",4,10,0,"FITHU-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",5,11,0,"PIPECC-0039",6.320000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",6,12,0,"PIPECC-0026",0.730000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",7,14,0,"PLT70-0003",0.290000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",8,16,0,"PLT36-0006",4.600000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",9,18,0,"WERPLT-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",10,19,0,"PLT36-0004",0.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",11,21,0,"PIPESEAL-0002",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",12,23,0,"LUGLFT-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",13,24,0,"NPBRKT-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",14,25,0,"PLTNAM-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",17,13,0,"PIPBRC-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",18,15,0,"PLT70-0003",0.190000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",19,17,0,"PLT36-0006",1.880000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",20,20,0,"PLT36-0004",0.540000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",21,22,0,"WERPLT-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",22,26,0,"LSKD-105",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",23,30,0,"LABOR-1250",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",24,31,0,"LABOR-1300",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",25,32,0,"LABOR-1400",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",26,33,0,"LABOR-1500",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",27,34,0,"LABOR-1600",70.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",28,35,0,"LABOR-1700",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",29,38,0,"LABOR-1800",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",31,39,0,"LABOR-1990",900.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",32,36,0,"LABOR-1725",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",33,37,0,"LABOR-1750",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",34,40,0,"LABOR-1998",600.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",36,6,0,"BLDAPI-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",37,7,0,"STUDCS-0003",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",38,8,0,"NUTCS-0005",32.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",39,3,0,"SSNZL-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",40,9,0,"SSNZL-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",41,5,0,"GSKAPI-0002",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",42,41,0,"PWHT-SS-153C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",44,27,0,"PIPASY-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",45,28,0,"RVASSY-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-153C","3",46,29,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",1,1,0,"HDHEMI-0001",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",2,2,0,"PIPECC-0122",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",3,3,0,"PLT36-0003",5.200000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",4,4,0,"FLGASMEIC-3785",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",5,5,0,"FLGASMEIC-3796",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",6,6,0,"FLGASMEIC-3794",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",7,7,0,"NPBRKT-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",8,8,0,"PLTNAM-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",9,9,0,"PIPECC-0026",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",10,10,0,"PIPECC-0039",6.320000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",11,11,0,"PLT70-0003",0.290000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",12,12,0,"PLT70-0003",0.190000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",13,13,0,"STUDCS-0005",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",14,14,0,"NUTCS-0007",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",15,15,0,"FLGASMEBC-0394",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",16,16,0,"GSKANSI-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",17,23,0,"LSKD-104",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",18,27,0,"LABOR-1250",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",19,28,0,"LABOR-1300",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",20,29,0,"LABOR-1400",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",21,30,0,"LABOR-1500",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",22,31,0,"LABOR-1600",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",23,32,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",24,33,0,"LABOR-1725",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",25,34,0,"LABOR-1750",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",26,35,0,"LABOR-1800",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",27,36,0,"LABOR-1990",450.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",29,37,0,"LABOR-1998",600.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",30,20,0,"WERPLT-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",31,22,0,"LUGLFT-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",32,21,0,"PIPECC-0102",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",33,18,0,"LEGCAP-0001",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",34,19,0,"PLT36-0004",0.200000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",35,17,0,"BARAGL-0005",11.850000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",36,38,0,"PWHT-SS-158C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",37,24,0,"RVASSY-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",38,25,0,"PIPASY-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-158C","0",39,26,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",1,1,0,"HDFRG-0004",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",2,2,0,"CYLFRG-0004",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",3,3,0,"SSNZL-0002",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",4,4,0,"FLGAPI-0002",4.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",5,5,0,"BLDAPI-0002",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",6,6,0,"GSKAPI-0002",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",7,7,0,"STUDCS-0003",8.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",8,8,0,"NUTCS-0005",16.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",9,9,0,"SSNZL-0004",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",10,10,0,"HUBW-0001",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",11,11,0,"PLT36-0007",4.880000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",12,12,0,"PLT36-0007",1.520000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",13,13,0,"PIPECC-0026",0.830000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",14,14,0,"PIPECC-0039",6.480000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",15,15,0,"PLT70-0003",0.360000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",16,16,0,"PLT70-0003",0.190000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",17,17,0,"NPBRKT-0003",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",18,18,0,"PLTNAM-0006",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",19,19,0,"LUGLFT-0002",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",20,20,0,"PLT36-0003",0.200000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",21,21,0,"PIPECC-0026",9.900000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",22,22,0,"PLT36-0004",0.620000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",23,23,0,"PLT36-0004",0.480000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",24,24,0,"PLT36-0002",0.160000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",26,25,0,"LSKD-107",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",27,29,0,"LABOR-1250",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-SS-161C","0",28,30,0,"LABOR-1300",1.500000,0,"","","NTPV",0,
